"","location","year","Type","Value"
"3548","Saint Vincent and the Grenadines",1995,"Prevalence",0.00348374228500081
"3549","Saint Vincent and the Grenadines",1995,"New_case",48.5888673462269
"3550","Romania",1995,"Deaths",1.95478516649936
"3551","Romania",1995,"Prevalence",0.000120079550541825
"3552","Romania",1995,"New_case",3.09468596161457
"3553","Eritrea",1995,"Deaths",59.4221995410288
"3554","Eritrea",1995,"Prevalence",0.0119698277807134
"3555","Eritrea",1995,"New_case",200.956933426106
"3556","Kazakhstan",1995,"Deaths",1.661087452626
"3557","Kazakhstan",1995,"Prevalence",0.000245862168455685
"3558","Kazakhstan",1995,"New_case",2.68066378816043
"3559","Eswatini",1994,"Deaths",89.3285307676737
"3560","Eswatini",1994,"Prevalence",0.0327422221496429
"3561","Eswatini",1994,"New_case",1506.81201721026
"3562","Senegal",1994,"Deaths",11.7478696671068
"3563","Senegal",1994,"Prevalence",0.00272408020903875
"3564","Senegal",1994,"New_case",69.5294097602374
"3565","Kenya",1994,"Deaths",272.239442751816
"3566","Kenya",1994,"Prevalence",0.0579612949110311
"3567","Kenya",1994,"New_case",1029.41635343061
"3568","Mongolia",1995,"Deaths",0.0223598207727489
"3569","Mongolia",1995,"Prevalence",1.11915210204317e-05
"3570","Mongolia",1995,"New_case",0.509788706315757
"3571","India",1995,"Deaths",1.7950434975932
"3572","India",1995,"Prevalence",0.000737387848265487
"3573","India",1995,"New_case",26.6260261985137
"3574","Vietnam",1995,"Deaths",1.95716656485514
"3575","Vietnam",1995,"Prevalence",0.000538759801624356
"3576","Vietnam",1995,"New_case",10.3898223281544
"3577","Mali",1995,"Deaths",25.9944137251387
"3578","Mali",1995,"Prevalence",0.00543918691727888
"3579","Mali",1995,"New_case",125.084110099156
"3580","Montenegro",1995,"Deaths",0.259570431270543
"3581","Montenegro",1995,"Prevalence",4.46051084071707e-05
"3582","Montenegro",1995,"New_case",0.82674233968483
"3583","Libya",1995,"Deaths",0.314906135678927
"3584","Libya",1995,"Prevalence",6.64435269355566e-05
"3585","Libya",1995,"New_case",0.900947133779074
"3586","Thailand",1995,"Deaths",27.5731307615143
"3587","Thailand",1995,"Prevalence",0.00670967190540149
"3588","Thailand",1995,"New_case",82.5917808939161
"3589","Greece",1995,"Deaths",0.594934744111152
"3590","Greece",1995,"Prevalence",0.00014781223149698
"3591","Greece",1995,"New_case",0.86051919623145
"3592","Venezuela",1995,"Deaths",4.46546035923352
"3593","Venezuela",1995,"Prevalence",0.000892568075487887
"3594","Venezuela",1995,"New_case",18.3698692436289
"3595","Ethiopia",1995,"Deaths",110.792287699385
"3596","Ethiopia",1995,"Prevalence",0.0208594563208406
"3597","Ethiopia",1995,"New_case",373.793614950673
"3598","South Africa",1995,"Deaths",89.988720034077
"3599","South Africa",1995,"Prevalence",0.0305889063228928
"3600","South Africa",1995,"New_case",1130.06522135903
"3601","Niger",1994,"Deaths",13.2542658231508
"3602","Niger",1994,"Prevalence",0.00310067356314716
"3603","Niger",1994,"New_case",73.0661576450131
"3604","Italy",1995,"Deaths",8.35321011715143
"3605","Italy",1995,"Prevalence",0.00109325892684884
"3606","Italy",1995,"New_case",3.0551790771857
"3607","Guinea-Bissau",1995,"Deaths",30.2099818409482
"3608","Guinea-Bissau",1995,"Prevalence",0.00815219275240485
"3609","Guinea-Bissau",1995,"New_case",216.006742457437
"3610","Azerbaijan",1995,"Deaths",0.380353618197174
"3611","Azerbaijan",1995,"Prevalence",8.56085601711501e-05
"3612","Azerbaijan",1995,"New_case",0.89029815147048
"3613","Palestine",1995,"Deaths",0.0807332412963142
"3614","Palestine",1995,"Prevalence",1.38624535043412e-05
"3615","Palestine",1995,"New_case",0.246159916559799
"3616","Zimbabwe",1995,"Deaths",510.070948224663
"3617","Zimbabwe",1995,"Prevalence",0.107800073100581
"3618","Zimbabwe",1995,"New_case",2126.77307845173
"3619","Benin",1994,"Deaths",17.0311488381149
"3620","Benin",1994,"Prevalence",0.00471811257869019
"3621","Benin",1994,"New_case",170.053369310879
"3622","Slovakia",1995,"Deaths",0.0695785751926805
"3623","Slovakia",1995,"Prevalence",1.16690600362431e-05
"3624","Slovakia",1995,"New_case",0.206135772805141
"3625","Panama",1995,"Deaths",11.3704860397031
"3626","Panama",1995,"Prevalence",0.00244389648497557
"3627","Panama",1995,"New_case",26.9565162681785
"3628","Jamaica",1995,"Deaths",13.3218154163809
"3629","Jamaica",1995,"Prevalence",0.00248882063799321
"3630","Jamaica",1995,"New_case",36.3871604118686
"3631","Canada",1995,"Deaths",5.54379646653954
"3632","Canada",1995,"Prevalence",0.00164963554905934
"3633","Canada",1995,"New_case",6.80912241504742
"3634","Serbia",1995,"Deaths",0.442266927574585
"3635","Serbia",1995,"Prevalence",6.75646983819912e-05
"3636","Serbia",1995,"New_case",0.374285871096216
"3637","Nigeria",1995,"Deaths",38.8951688965817
"3638","Nigeria",1995,"Prevalence",0.00776827025838323
"3639","Nigeria",1995,"New_case",171.8221639096
"3640","Nicaragua",1995,"Deaths",0.75619392491465
"3641","Nicaragua",1995,"Prevalence",0.000149574082658045
"3642","Nicaragua",1995,"New_case",3.74519674328764
"3643","Israel",1995,"Deaths",1.04997655571719
"3644","Israel",1995,"Prevalence",0.000393397931311077
"3645","Israel",1995,"New_case",4.30995686587936
"3646","Saint Lucia",1995,"Deaths",5.63500164881172
"3647","Saint Lucia",1995,"Prevalence",0.00108823697041286
"3648","Saint Lucia",1995,"New_case",14.2300543425522
"3649","S. Sudan",1995,"Deaths",21.3669681889418
"3650","S. Sudan",1995,"Prevalence",0.00528174307230906
"3651","S. Sudan",1995,"New_case",133.479476432555
"3652","Guam",1995,"Deaths",2.51176988872368
"3653","Guam",1995,"Prevalence",0.00037765543757187
"3654","Guam",1995,"New_case",4.0992557277736
"3655","Madagascar",1995,"Deaths",0.288541523394303
"3656","Madagascar",1995,"Prevalence",0.000120382207712144
"3657","Madagascar",1995,"New_case",6.52660570276432
"3658","Pakistan",1995,"Deaths",0.373555909362768
"3659","Pakistan",1995,"Prevalence",6.01835367495951e-05
"3660","Pakistan",1995,"New_case",0.412901130007634
"3661","Kyrgyzstan",1995,"Deaths",1.41003412804758
"3662","Kyrgyzstan",1995,"Prevalence",0.000155841210719791
"3663","Kyrgyzstan",1995,"New_case",2.6699367465895
"3664","Mauritius",1994,"Deaths",0.177085760656796
"3665","Mauritius",1994,"Prevalence",5.71304696808243e-05
"3666","Mauritius",1994,"New_case",1.02054655143592
"3667","Suriname",1995,"Deaths",17.294203211338
"3668","Suriname",1995,"Prevalence",0.00305283676536727
"3669","Suriname",1995,"New_case",51.4555224356897
"3670","United States of America",1995,"Deaths",16.9203943002651
"3671","United States of America",1995,"Prevalence",0.00402234604510185
"3672","United States of America",1995,"New_case",13.1228199763447
"3673","Taiwan",1996,"Deaths",0.426646470930263
"3674","Taiwan",1996,"Prevalence",6.12757752334265e-05
"3675","Taiwan",1996,"New_case",2.60439042242101
"3676","Indonesia",1996,"Deaths",0.283379892070787
"3677","Indonesia",1996,"Prevalence",0.000699479104980079
"3678","Indonesia",1996,"New_case",1.24005455762813
"3679","Thailand",1996,"Deaths",34.498513373917
"3680","Thailand",1996,"Prevalence",0.00716702005797283
"3681","Thailand",1996,"New_case",91.0738843770938
"3682","China",1996,"Deaths",0.535867626517178
"3683","China",1996,"Prevalence",0.000105019868619879
"3684","China",1996,"New_case",1.46500761996617
"3685","Laos",1996,"Deaths",0.163352672266199
"3686","Laos",1996,"Prevalence",0.000189810425041059
"3687","Laos",1996,"New_case",2.18084996133636
"3688","Timor-Leste",1996,"Deaths",25.543177189188
"3689","Timor-Leste",1996,"Prevalence",0.00384645797553629
"3690","Timor-Leste",1996,"New_case",40.6472286182072
"3691","United States of America",1996,"Deaths",12.4837913836126
"3692","United States of America",1996,"Prevalence",0.00399551733432046
"3693","United States of America",1996,"New_case",14.0439774630878
"3694","Myanmar",1996,"Deaths",7.68035030832076
"3695","Myanmar",1996,"Prevalence",0.00225525513550512
"3696","Myanmar",1996,"New_case",42.1341269783384
"3697","South Korea",1996,"Deaths",0.527124960090035
"3698","South Korea",1996,"Prevalence",0.000125923730885365
"3699","South Korea",1996,"New_case",1.99284397297892
"3700","New Zealand",1996,"Deaths",1.05684025080606
"3701","New Zealand",1996,"Prevalence",0.000256324399723988
"3702","New Zealand",1996,"New_case",1.23340407484333
"3703","Fiji",1996,"Deaths",0.973524235282116
"3704","Fiji",1996,"Prevalence",0.000169699370003723
"3705","Fiji",1996,"New_case",2.6741773649543
"3706","Singapore",1996,"Deaths",1.57138305710652
"3707","Singapore",1996,"Prevalence",0.000711007278405097
"3708","Singapore",1996,"New_case",20.5331681049107
"3709","Kyrgyzstan",1996,"Deaths",1.60456646692918
"3710","Kyrgyzstan",1996,"Prevalence",0.000174928913856414
"3711","Kyrgyzstan",1996,"New_case",2.87649583853049
"3712","Marshall Islands",1996,"Deaths",2.24834390167508
"3713","Marshall Islands",1996,"Prevalence",0.000346218804579869
"3714","Marshall Islands",1996,"New_case",4.56190729283722
"3715","Morocco",1996,"Deaths",1.09585391342139
"3716","Morocco",1996,"Prevalence",0.000186547774735902
"3717","Morocco",1996,"New_case",3.30589070950515
"3718","Canada",1996,"Deaths",4.22377057052708
"3719","Canada",1996,"Prevalence",0.00166263284363522
"3720","Canada",1996,"New_case",7.03052933754542
"3721","Australia",1996,"Deaths",2.70703021937887
"3722","Australia",1996,"Prevalence",0.000560271799948462
"3723","Australia",1996,"New_case",6.53220712660282
"3724","Micronesia",1996,"Deaths",6.28010265293056
"3725","Micronesia",1996,"Prevalence",0.000430915649459366
"3726","Micronesia",1996,"New_case",4.05704152931335
"3727","Mongolia",1996,"Deaths",0.0408104360896265
"3728","Mongolia",1996,"Prevalence",2.04482686188277e-05
"3729","Mongolia",1996,"New_case",0.714785678539213
"3730","Panama",1996,"Deaths",12.6821463719846
"3731","Panama",1996,"Prevalence",0.00251665632464415
"3732","Panama",1996,"New_case",23.2069653570223
"3733","Serbia",1996,"Deaths",0.44449327311393
"3734","Serbia",1996,"Prevalence",7.60898532883843e-05
"3735","Serbia",1996,"New_case",0.381277758211249
"3736","Ireland",1996,"Deaths",0.990072500368691
"3737","Ireland",1996,"Prevalence",0.000209551447947858
"3738","Ireland",1996,"New_case",1.67897137947947
"3739","Cambodia",1996,"Deaths",19.8844357588747
"3740","Cambodia",1996,"Prevalence",0.00721045810993958
"3741","Cambodia",1996,"New_case",177.010537184874
"3742","Saint Lucia",1996,"Deaths",6.7747149161917
"3743","Saint Lucia",1996,"Prevalence",0.00114436319729992
"3744","Saint Lucia",1996,"New_case",14.6345220292964
"3745","Venezuela",1996,"Deaths",4.75896484137792
"3746","Venezuela",1996,"Prevalence",0.00100669613888683
"3747","Venezuela",1996,"New_case",17.3784493623316
"3748","Saint Vincent and the Grenadines",1996,"Deaths",24.2838243027205
"3749","Saint Vincent and the Grenadines",1996,"Prevalence",0.00371045494449665
"3750","Saint Vincent and the Grenadines",1996,"New_case",48.0838355092385
"3751","Israel",1996,"Deaths",0.54098864433362
"3752","Israel",1996,"Prevalence",0.000421738744184162
"3753","Israel",1996,"New_case",4.43705984885938
"3754","Tajikistan",1996,"Deaths",0.687554668347695
"3755","Tajikistan",1996,"Prevalence",0.000160083479588307
"3756","Tajikistan",1996,"New_case",3.10530146899405
"3757","Palestine",1996,"Deaths",0.0915587206942838
"3758","Palestine",1996,"Prevalence",1.5230575644581e-05
"3759","Palestine",1996,"New_case",0.267166637293343
"3760","Nepal",1996,"Deaths",0.159551597839296
"3761","Nepal",1996,"Prevalence",8.17441474195908e-05
"3762","Nepal",1996,"New_case",4.09371356924084
"3763","Slovakia",1996,"Deaths",0.0802778915599072
"3764","Slovakia",1996,"Prevalence",1.28912882359524e-05
"3765","Slovakia",1996,"New_case",0.195700166063781
"3766","Kiribati",1996,"Deaths",1.50854780546661
"3767","Kiribati",1996,"Prevalence",0.00020850725662078
"3768","Kiribati",1996,"New_case",2.09406549341716
"3769","Pakistan",1996,"Deaths",0.375002542466521
"3770","Pakistan",1996,"Prevalence",5.90584070737243e-05
"3771","Pakistan",1996,"New_case",0.423166752031162
"3772","Antigua and Barbuda",1996,"Deaths",13.936991993497
"3773","Antigua and Barbuda",1996,"Prevalence",0.00203562690007914
"3774","Antigua and Barbuda",1996,"New_case",23.0656483923385
"3775","Niger",1996,"Deaths",19.6108168183502
"3776","Niger",1996,"Prevalence",0.00390546183043063
"3777","Niger",1996,"New_case",70.5139917185414
"3778","S. Sudan",1996,"Deaths",26.586110814747
"3779","S. Sudan",1996,"Prevalence",0.00622264668574245
"3780","S. Sudan",1996,"New_case",141.855484403735
"3781","Turkmenistan",1996,"Deaths",3.97809535140816
"3782","Turkmenistan",1996,"Prevalence",0.000652937188241841
"3783","Turkmenistan",1996,"New_case",7.17682491658567
"3784","Zimbabwe",1996,"Deaths",596.948480278401
"3785","Zimbabwe",1996,"Prevalence",0.119121914443379
"3786","Zimbabwe",1996,"New_case",1968.53153515591
"3787","Malaysia",1996,"Deaths",4.78470565352412
"3788","Malaysia",1996,"Prevalence",0.00102982457751354
"3789","Malaysia",1996,"New_case",13.0344164731467
"3790","Kenya",1996,"Deaths",350.965410754141
"3791","Kenya",1996,"Prevalence",0.0640983401816715
"3792","Kenya",1996,"New_case",821.952321573895
"3793","Paraguay",1996,"Deaths",1.68964088760251
"3794","Paraguay",1996,"Prevalence",0.00033708041654725
"3795","Paraguay",1996,"New_case",7.14035938762729
"3796","Syria",1996,"Deaths",0.0970331998732506
"3797","Syria",1996,"Prevalence",1.24929927241515e-05
"3798","Syria",1996,"New_case",0.202797790772486
"3799","Italy",1996,"Deaths",7.69774094074825
"3800","Italy",1996,"Prevalence",0.00108807325038468
"3801","Italy",1996,"New_case",2.77341760965584
"3802","Andorra",1996,"Deaths",4.12404819462055
"3803","Andorra",1996,"Prevalence",0.00114766396509636
"3804","Andorra",1996,"New_case",5.97002485615971
"3805","Slovenia",1996,"Deaths",0.156171599405708
"3806","Slovenia",1996,"Prevalence",4.30912504667297e-05
"3807","Slovenia",1996,"New_case",0.723158346373883
"3808","Saudi Arabia",1996,"Deaths",0.792516044484828
"3809","Saudi Arabia",1996,"Prevalence",0.000135006205152379
"3810","Saudi Arabia",1996,"New_case",2.25204534320086
"3811","Sao Tome and Principe",1996,"Deaths",0.54871598517295
"3812","Sao Tome and Principe",1996,"Prevalence",0.000454365263367959
"3813","Sao Tome and Principe",1996,"New_case",0.929220037559687
"3814","Peru",1996,"Deaths",4.28270088136951
"3815","Peru",1996,"Prevalence",0.000852755625639448
"3816","Peru",1996,"New_case",14.5278884824486
"3817","Philippines",1996,"Deaths",2.16079980472042
"3818","Philippines",1996,"Prevalence",0.000257914693164428
"3819","Philippines",1996,"New_case",5.53209771979789
"3820","Iceland",1997,"Deaths",0.733938868559798
"3821","Iceland",1997,"Prevalence",0.000312650887545897
"3822","Iceland",1997,"New_case",1.73600702945832
"3823","Eswatini",1996,"Deaths",226.58654727844
"3824","Eswatini",1996,"Prevalence",0.0655277459127937
"3825","Eswatini",1996,"New_case",2126.29054631255
"3826","Algeria",1996,"Deaths",0.309917443532601
"3827","Algeria",1996,"Prevalence",4.81260727802285e-05
"3828","Algeria",1996,"New_case",0.861199226980666
"3829","Luxembourg",1996,"Deaths",2.20690682187362
"3830","Luxembourg",1996,"Prevalence",0.000616224580985659
"3831","Luxembourg",1996,"New_case",4.41128115969836
"3832","Bulgaria",1996,"Deaths",0.732922143592747
"3833","Bulgaria",1996,"Prevalence",0.000104269893292418
"3834","Bulgaria",1996,"New_case",1.44863502610557
"3835","Mauritania",1996,"Deaths",2.41593810718237
"3836","Mauritania",1996,"Prevalence",0.00081028235483919
"3837","Mauritania",1996,"New_case",1.73129148800189
"3838","Congo",1996,"Deaths",249.800686525582
"3839","Congo",1996,"Prevalence",0.0260922363783777
"3840","Congo",1996,"New_case",286.842796284472
"3841","Greece",1997,"Deaths",0.335508308033726
"3842","Greece",1997,"Prevalence",0.000157762535079365
"3843","Greece",1997,"New_case",0.894403821307339
"3844","Benin",1996,"Deaths",32.1045611477484
"3845","Benin",1996,"Prevalence",0.0070781083947028
"3846","Benin",1996,"New_case",156.951801800481
"3847","Lesotho",1997,"Deaths",379.398692886299
"3848","Lesotho",1997,"Prevalence",0.0902983776451814
"3849","Lesotho",1997,"New_case",2001.69011865705
"3850","Malawi",1996,"Deaths",490.198520719911
"3851","Malawi",1996,"Prevalence",0.0802895311560296
"3852","Malawi",1996,"New_case",1137.68403876498
"3853","Uruguay",1997,"Deaths",2.91938614462052
"3854","Uruguay",1997,"Prevalence",0.00135005348970544
"3855","Uruguay",1997,"New_case",17.1436567751293
"3856","Panama",1997,"Deaths",14.2087456115214
"3857","Panama",1997,"Prevalence",0.00254453773076326
"3858","Panama",1997,"New_case",22.2137677520254
"3859","Dem. Rep. Congo.",1996,"Deaths",87.8437634811469
"3860","Dem. Rep. Congo.",1996,"Prevalence",0.0127858611778522
"3861","Dem. Rep. Congo.",1996,"New_case",152.647634015519
"3862","Togo",1996,"Deaths",86.6141257813205
"3863","Togo",1996,"Prevalence",0.0185539911945349
"3864","Togo",1996,"New_case",461.441412490598
"3865","Tuvalu",1997,"Deaths",0.863210873091524
"3866","Tuvalu",1997,"Prevalence",0.000165882114852359
"3867","Tuvalu",1997,"New_case",3.06742608830859
"3868","Tunisia",1996,"Deaths",0.256811877078067
"3869","Tunisia",1996,"Prevalence",4.69172568998057e-05
"3870","Tunisia",1996,"New_case",0.860511847568457
"3871","Bosnia and herz.",1996,"Deaths",0.105564666734288
"3872","Bosnia and herz.",1996,"Prevalence",1.46810130841399e-05
"3873","Bosnia and herz.",1996,"New_case",0.109705473298443
"3874","Trinidad and Tobago",1996,"Deaths",24.4410588990074
"3875","Trinidad and Tobago",1996,"Prevalence",0.00390630007211604
"3876","Trinidad and Tobago",1996,"New_case",58.6381086971794
"3877","Lithuania",1996,"Deaths",0.841676166914471
"3878","Lithuania",1996,"Prevalence",0.000184046515565511
"3879","Lithuania",1996,"New_case",2.89429659866466
"3880","Timor-Leste",1997,"Deaths",27.1888885651652
"3881","Timor-Leste",1997,"Prevalence",0.00381328707188932
"3882","Timor-Leste",1997,"New_case",39.5329093693564
"3883","Bangladesh",1997,"Deaths",0.00426305451535342
"3884","Bangladesh",1997,"Prevalence",8.46624493109936e-06
"3885","Bangladesh",1997,"New_case",0.052671914843329
"3886","Bolivia",1996,"Deaths",6.09150279738987
"3887","Bolivia",1996,"Prevalence",0.000901518078849765
"3888","Bolivia",1996,"New_case",10.4260154166262
"3889","Vanuatu",1996,"Deaths",2.47066760131847
"3890","Vanuatu",1996,"Prevalence",0.000357145484289902
"3891","Vanuatu",1996,"New_case",3.82871343572305
"3892","Papua New Guinea",1996,"Deaths",3.94277088794163
"3893","Papua New Guinea",1996,"Prevalence",0.00133376412612442
"3894","Papua New Guinea",1996,"New_case",72.9278201708458
"3895","Turkey",1996,"Deaths",0.0498081091939633
"3896","Turkey",1996,"Prevalence",1.06164988188009e-05
"3897","Turkey",1996,"New_case",0.16041840672696
"3898","Nauru",1996,"Deaths",0.737380269610625
"3899","Nauru",1996,"Prevalence",0.000144949691695501
"3900","Nauru",1996,"New_case",2.865577965379
"3901","Libya",1997,"Deaths",0.380184657978838
"3902","Libya",1997,"Prevalence",7.89384878038912e-05
"3903","Libya",1997,"New_case",1.19048124442186
"3904","Finland",1996,"Deaths",0.585203265237546
"3905","Finland",1996,"Prevalence",8.7103843288077e-05
"3906","Finland",1996,"New_case",0.703294394961744
"3907","Burkina Faso",1996,"Deaths",166.975288037018
"3908","Burkina Faso",1996,"Prevalence",0.0195551764682141
"3909","Burkina Faso",1996,"New_case",145.089245159415
"3910","Cameroon",1996,"Deaths",88.5331813484448
"3911","Cameroon",1996,"Prevalence",0.0191997053704865
"3912","Cameroon",1996,"New_case",483.683636881727
"3913","Cyprus",1996,"Deaths",0.17149079137385
"3914","Cyprus",1996,"Prevalence",6.19666736834096e-05
"3915","Cyprus",1996,"New_case",0.719824059960023
"3916","Senegal",1996,"Deaths",17.6181814515258
"3917","Senegal",1996,"Prevalence",0.00359710151386334
"3918","Senegal",1996,"New_case",73.574030755392
"3919","Bahamas",1996,"Deaths",80.4628488195272
"3920","Bahamas",1996,"Prevalence",0.00972047437222319
"3921","Bahamas",1996,"New_case",82.5422915535963
"3922","Kazakhstan",1997,"Deaths",2.34709115640557
"3923","Kazakhstan",1997,"Prevalence",0.00025991740991425
"3924","Kazakhstan",1997,"New_case",2.44115132878285
"3925","Saint Lucia",1997,"Deaths",5.53581125339492
"3926","Saint Lucia",1997,"Prevalence",0.00119691435661835
"3927","Saint Lucia",1997,"New_case",14.7524455097847
"3928","Kiribati",1997,"Deaths",1.51235940311827
"3929","Kiribati",1997,"Prevalence",0.000210096415335395
"3930","Kiribati",1997,"New_case",2.21999350300604
"3931","Cuba",1996,"Deaths",1.13036219774299
"3932","Cuba",1996,"Prevalence",0.000165908828635227
"3933","Cuba",1996,"New_case",2.01255721918473
"3934","Republic of Moldova",1996,"Deaths",3.59149394697043
"3935","Republic of Moldova",1996,"Prevalence",0.00031857934602282
"3936","Republic of Moldova",1996,"New_case",4.79594508601029
"3937","United States of America",1997,"Deaths",7.12893234271066
"3938","United States of America",1997,"Prevalence",0.00401286711369302
"3939","United States of America",1997,"New_case",19.3363897948797
"3940","Nicaragua",1997,"Deaths",0.975017574285876
"3941","Nicaragua",1997,"Prevalence",0.000215887638162432
"3942","Nicaragua",1997,"New_case",5.47112636419894
"3943","Suriname",1996,"Deaths",21.1720567307345
"3944","Suriname",1996,"Prevalence",0.00335416753296816
"3945","Suriname",1996,"New_case",54.6583389699101
"3946","Poland",1997,"Deaths",0.11350857943506
"3947","Poland",1997,"Prevalence",0.000117649128024779
"3948","Poland",1997,"New_case",1.88904951168148
"3949","Sri Lanka",1998,"Deaths",0.406184701378143
"3950","Sri Lanka",1998,"Prevalence",5.33632784786682e-05
"3951","Sri Lanka",1998,"New_case",0.521896425858743
"3952","Guinea",1998,"Deaths",29.8973911389782
"3953","Guinea",1998,"Prevalence",0.00594260569040028
"3954","Guinea",1998,"New_case",113.789862425949
"3955","Micronesia",1997,"Deaths",6.14954836773939
"3956","Micronesia",1997,"Prevalence",0.000440465358824707
"3957","Micronesia",1997,"New_case",5.8465203021627
"3958","Ireland",1997,"Deaths",0.485731314578883
"3959","Ireland",1997,"Prevalence",0.000201154654119129
"3960","Ireland",1997,"New_case",1.61933247155437
"3961","Nigeria",1997,"Deaths",53.607007439291
"3962","Nigeria",1997,"Prevalence",0.0096072095380452
"3963","Nigeria",1997,"New_case",168.285244046212
"3964","Northern Mariana Islands",1996,"Deaths",0.806365310224217
"3965","Northern Mariana Islands",1996,"Prevalence",0.000138197750004034
"3966","Northern Mariana Islands",1996,"New_case",1.98768561982436
"3967","Lesotho",1998,"Deaths",468.06254819447
"3968","Lesotho",1998,"Prevalence",0.103430459598812
"3969","Lesotho",1998,"New_case",2002.53697490642
"3970","North Macedonia",1996,"Deaths",0.0553775367082708
"3971","North Macedonia",1996,"Prevalence",1.06669152984087e-05
"3972","North Macedonia",1996,"New_case",0.16552101534252
"3973","Tanzania",1996,"Deaths",326.764928488879
"3974","Tanzania",1996,"Prevalence",0.0491771688065946
"3975","Tanzania",1996,"New_case",585.135299943536
"3976","Brunei Darussalam",1998,"Deaths",0.552670408688598
"3977","Brunei Darussalam",1998,"Prevalence",0.000269783790969852
"3978","Brunei Darussalam",1998,"New_case",2.89102486019703
"3979","Uganda",1996,"Deaths",443.981589741997
"3980","Uganda",1996,"Prevalence",0.054794130555307
"3981","Uganda",1996,"New_case",584.536485910933
"3982","Oman",1997,"Deaths",0.614095258094442
"3983","Oman",1997,"Prevalence",0.00013863284592558
"3984","Oman",1997,"New_case",3.68818411496831
"3985","Yemen",1996,"Deaths",0.776143670466004
"3986","Yemen",1996,"Prevalence",0.000104504878682038
"3987","Yemen",1996,"New_case",1.45313107354975
"3988","Hungary",1998,"Deaths",1.71254397759929
"3989","Hungary",1998,"Prevalence",0.000155655278996436
"3990","Hungary",1998,"New_case",1.13160073278083
"3991","Antigua and Barbuda",1997,"Deaths",11.6823547920311
"3992","Antigua and Barbuda",1997,"Prevalence",0.00209129169974069
"3993","Antigua and Barbuda",1997,"New_case",23.3461739571398
"3994","South Africa",1997,"Deaths",182.38768242257
"3995","South Africa",1997,"Prevalence",0.0527227994758449
"3996","South Africa",1997,"New_case",1456.0643273072
"3997","Mozambique",1996,"Deaths",122.098503295521
"3998","Mozambique",1996,"Prevalence",0.0251295377290174
"3999","Mozambique",1996,"New_case",653.603936622873
"4000","Bhutan",1997,"Deaths",2.09602810200123
"4001","Bhutan",1997,"Prevalence",0.000306496774023306
"4002","Bhutan",1997,"New_case",4.62202574628878
"4003","Mongolia",1997,"Deaths",0.0674719390329999
"4004","Mongolia",1997,"Prevalence",2.54035667998426e-05
"4005","Mongolia",1997,"New_case",0.549118358219937
"4006","Liberia",1997,"Deaths",40.9877391076198
"4007","Liberia",1997,"Prevalence",0.00765922326361099
"4008","Liberia",1997,"New_case",161.554442394394
"4009","United States Virgin Islands",1997,"Deaths",10.4814702042558
"4010","United States Virgin Islands",1997,"Prevalence",0.00168278777210878
"4011","United States Virgin Islands",1997,"New_case",15.0552713555309
"4012","India",1997,"Deaths",4.04175122944658
"4013","India",1997,"Prevalence",0.001297587867666
"4014","India",1997,"New_case",33.8206216009821
"4015","Georgia",1996,"Deaths",0.0332027978060967
"4016","Georgia",1996,"Prevalence",2.25222176763686e-05
"4017","Georgia",1996,"New_case",0.262962017717172
"4018","Mexico",1997,"Deaths",4.93298865808173
"4019","Mexico",1997,"Prevalence",0.000878157999387194
"4020","Mexico",1997,"New_case",7.72588622977834
"4021","Australia",1997,"Deaths",1.32384666659847
"4022","Australia",1997,"Prevalence",0.000556815105477914
"4023","Australia",1997,"New_case",7.42896150269676
"4024","Comoros",1998,"Deaths",0.0392610960492559
"4025","Comoros",1998,"Prevalence",7.28956465565085e-05
"4026","Comoros",1998,"New_case",0.234355493009518
"4027","Tokelau",1998,"Deaths",0.941040689213596
"4028","Tokelau",1998,"Prevalence",0.000172008975757078
"4029","Tokelau",1998,"New_case",3.17825279229471
"4030","San Marino",1998,"Deaths",2.06760230584184
"4031","San Marino",1998,"Prevalence",0.000516772705122225
"4032","San Marino",1998,"New_case",2.79336327234298
"4033","Qatar",1996,"Deaths",0.754083320483057
"4034","Qatar",1996,"Prevalence",9.28343084323128e-05
"4035","Qatar",1996,"New_case",0.852267351117664
"4036","Philippines",1998,"Deaths",2.62367544699357
"4037","Philippines",1998,"Prevalence",0.000324179332707466
"4038","Philippines",1998,"New_case",6.09610716296825
"4039","Haiti",1996,"Deaths",152.834016716991
"4040","Haiti",1996,"Prevalence",0.0220085121636794
"4041","Haiti",1996,"New_case",266.254130489182
"4042","Burundi",1996,"Deaths",289.077732542266
"4043","Burundi",1996,"Prevalence",0.0401240777387235
"4044","Burundi",1996,"New_case",357.801964617828
"4045","Iraq",1996,"Deaths",0.0738007191384666
"4046","Iraq",1996,"Prevalence",1.09501463419263e-05
"4047","Iraq",1996,"New_case",0.232238608519519
"4048","Croatia",1996,"Deaths",0.340245716693336
"4049","Croatia",1996,"Prevalence",6.78619158862083e-05
"4050","Croatia",1996,"New_case",0.96411555474061
"4051","Greenland",1996,"Deaths",6.6816392905178
"4052","Greenland",1996,"Prevalence",0.00228021568165652
"4053","Greenland",1996,"New_case",12.9709304504442
"4054","Oman",1996,"Deaths",0.515936123244307
"4055","Oman",1996,"Prevalence",0.000112636834679191
"4056","Oman",1996,"New_case",2.98821364348754
"4057","North Korea",1997,"Deaths",0.0673072282873342
