"","location","year","Type","Value"
"3292","Dominican Republic",1995,"Deaths",28.0037507832759
"3293","Dominican Republic",1995,"Prevalence",597.989387911596
"3294","Dominican Republic",1995,"New_case",80.7615066751492
"3295","Dominica",1995,"Deaths",9.59084217178613
"3296","Dominica",1995,"Prevalence",157.181453726374
"3297","Dominica",1995,"New_case",20.2143962398214
"3298","Uganda",1995,"Deaths",456.50567844833
"3299","Uganda",1995,"Prevalence",5609.00026441174
"3300","Uganda",1995,"New_case",611.320603743101
"3301","Zambia",1995,"Deaths",456.120817677836
"3302","Zambia",1995,"Prevalence",7875.07730671502
"3303","Zambia",1995,"New_case",1206.54611044297
"3304","Guatemala",1995,"Deaths",3.77864959218114
"3305","Guatemala",1995,"Prevalence",53.8706790839097
"3306","Guatemala",1995,"New_case",10.2162000183108
"3307","Burundi",1995,"Deaths",268.78113309588
"3308","Burundi",1995,"Prevalence",4041.74344381834
"3309","Burundi",1995,"New_case",427.001999728553
"3310","South Korea",1995,"Deaths",0.453844897595413
"3311","South Korea",1995,"Prevalence",10.5774037087081
"3312","South Korea",1995,"New_case",1.95939185129659
"3313","Bermuda",1994,"Deaths",25.9670069560369
"3314","Bermuda",1994,"Prevalence",298.849655396515
"3315","Bermuda",1994,"New_case",28.5382418586192
"3316","Ethiopia",1994,"Deaths",93.759062499594
"3317","Ethiopia",1994,"Prevalence",1871.3627532525
"3318","Ethiopia",1994,"New_case",415.141330250869
"3319","Lesotho",1994,"Deaths",161.153881357815
"3320","Lesotho",1994,"Prevalence",4721.02606600448
"3321","Lesotho",1994,"New_case",1567.69783541034
"3322","North Macedonia",1995,"Deaths",0.0496215338129905
"3323","North Macedonia",1995,"Prevalence",0.927740924504257
"3324","North Macedonia",1995,"New_case",0.149423258204891
"3325","Ghana",1995,"Deaths",59.2461396622847
"3326","Ghana",1995,"Prevalence",1086.12548159656
"3327","Ghana",1995,"New_case",222.510507744331
"3328","Ukraine",1995,"Deaths",6.27154181713398
"3329","Ukraine",1995,"Prevalence",85.1923852222861
"3330","Ukraine",1995,"New_case",16.4409314667563
"3331","Bermuda",1995,"Deaths",18.1795619834367
"3332","Bermuda",1995,"Prevalence",300.256998738963
"3333","Bermuda",1995,"New_case",26.7454836598133
"3334","San Marino",1995,"Deaths",2.11561515161241
"3335","San Marino",1995,"Prevalence",49.2898448770239
"3336","San Marino",1995,"New_case",1.85837415089048
"3337","Czechia",1995,"Deaths",0.0752622536509934
"3338","Czechia",1995,"Prevalence",2.01982209367353
"3339","Czechia",1995,"New_case",0.413018680248718
"3340","Eritrea",1994,"Deaths",50.1394984769145
"3341","Eritrea",1994,"Prevalence",1065.02678595968
"3342","Eritrea",1994,"New_case",219.918223384392
"3343","Switzerland",1995,"Deaths",7.19850942050522
"3344","Switzerland",1995,"Prevalence",176.368064216745
"3345","Switzerland",1995,"New_case",14.966278182249
"3346","Tuvalu",1994,"Deaths",0.572127752603079
"3347","Tuvalu",1994,"Prevalence",10.924220019025
"3348","Tuvalu",1994,"New_case",2.03361954416111
"3349","Armenia",1995,"Deaths",0.032746580629231
"3350","Armenia",1995,"Prevalence",1.36825403458797
"3351","Armenia",1995,"New_case",0.0884875521377447
"3352","South Africa",1994,"Deaths",58.9719356509265
"3353","South Africa",1994,"Prevalence",2107.37177748406
"3354","South Africa",1994,"New_case",890.67511651749
"3355","Hungary",1995,"Deaths",2.35019311222319
"3356","Hungary",1995,"Prevalence",17.3183591532063
"3357","Hungary",1995,"New_case",1.18619733741137
"3358","Mexico",1995,"Deaths",4.88375117748685
"3359","Mexico",1995,"Prevalence",81.7226232608646
"3360","Mexico",1995,"New_case",7.83441288288079
"3361","Saint Kitts and Nevis",1995,"Deaths",12.051483166684
"3362","Saint Kitts and Nevis",1995,"Prevalence",223.173745000416
"3363","Saint Kitts and Nevis",1995,"New_case",40.571091614655
"3364","Sri Lanka",1995,"Deaths",0.324871299668637
"3365","Sri Lanka",1995,"Prevalence",4.80064555891488
"3366","Sri Lanka",1995,"New_case",0.654835532022818
"3367","Mali",1994,"Deaths",20.9876060066862
"3368","Mali",1994,"Prevalence",461.963373119802
"3369","Mali",1994,"New_case",119.766943078448
"3370","Germany",1995,"Deaths",2.77759166835415
"3371","Germany",1995,"Prevalence",62.9498621110616
"3372","Germany",1995,"New_case",3.81373440658726
"3373","Jordan",1995,"Deaths",0.111081649056052
"3374","Jordan",1995,"Prevalence",1.36595244102041
"3375","Jordan",1995,"New_case",0.311408524122792
"3376","Zimbabwe",1994,"Deaths",418.633834420768
"3377","Zimbabwe",1994,"Prevalence",9006.03820851989
"3378","Zimbabwe",1994,"New_case",2205.52123628842
"3379","Tuvalu",1995,"Deaths",0.658139646499391
"3380","Tuvalu",1995,"Prevalence",12.3661093133682
"3381","Tuvalu",1995,"New_case",2.38474087236517
"3382","France",1995,"Deaths",8.65622156789383
"3383","France",1995,"Prevalence",119.604722829961
"3384","France",1995,"New_case",3.66929666213546
"3385","Guam",1994,"Deaths",2.29397068769927
"3386","Guam",1994,"Prevalence",34.8800838250621
"3387","Guam",1994,"New_case",4.23683332079092
"3388","Kuwait",1995,"Deaths",0.221423757780006
"3389","Kuwait",1995,"Prevalence",3.97802410993571
"3390","Kuwait",1995,"New_case",0.414870213171345
"3391","Djibouti",1994,"Deaths",7.55061358636987
"3392","Djibouti",1994,"Prevalence",275.528249976955
"3393","Djibouti",1994,"New_case",169.970684142962
"3394","Grenada",1995,"Deaths",7.57952630836037
"3395","Grenada",1995,"Prevalence",123.480109454031
"3396","Grenada",1995,"New_case",16.2380850007159
"3397","Djibouti",1995,"Deaths",13.9729268611068
"3398","Djibouti",1995,"Prevalence",461.255388207645
"3399","Djibouti",1995,"New_case",246.109294065634
"3400","Gambia",1995,"Deaths",15.533338607418
"3401","Gambia",1995,"Prevalence",418.130169053811
"3402","Gambia",1995,"New_case",129.325936731905
"3403","Timor-Leste",1995,"Deaths",22.9777693724385
"3404","Timor-Leste",1995,"Prevalence",374.84864391882
"3405","Timor-Leste",1995,"New_case",44.9776251435379
"3406","Bangladesh",1995,"Deaths",0.00137524498703092
"3407","Bangladesh",1995,"Prevalence",0.497446429170345
"3408","Bangladesh",1995,"New_case",0.02633805920996
"3409","Cook Islands",1995,"Deaths",0.667172277745997
"3410","Cook Islands",1995,"Prevalence",11.4701596256769
"3411","Cook Islands",1995,"New_case",2.4489192105101
"3412","Finland",1995,"Deaths",0.452706170809237
"3413","Finland",1995,"Prevalence",7.87470144981485
"3414","Finland",1995,"New_case",0.725544270281204
"3415","Afghanistan",1995,"Deaths",0.405955558642086
"3416","Afghanistan",1995,"Prevalence",4.78078787260259
"3417","Afghanistan",1995,"New_case",0.820719230937622
"3418","Lebanon",1995,"Deaths",1.95800704366598
"3419","Lebanon",1995,"Prevalence",20.7830671243147
"3420","Lebanon",1995,"New_case",2.49784243474313
"3421","Mauritania",1994,"Deaths",2.56566684512709
"3422","Mauritania",1994,"Prevalence",84.0545467383544
"3423","Mauritania",1994,"New_case",1.85841662233346
"3424","Haiti",1995,"Deaths",140.396242910312
"3425","Haiti",1995,"Prevalence",2104.36305578083
"3426","Haiti",1995,"New_case",288.119674827286
"3427","Liberia",1994,"Deaths",23.1226346373722
"3428","Liberia",1994,"Prevalence",469.32873233312
"3429","Liberia",1994,"New_case",146.663740933879
"3430","Comoros",1995,"Deaths",0.0272854034665757
"3431","Comoros",1995,"Prevalence",5.94635264752721
"3432","Comoros",1995,"New_case",0.101851704233644
"3433","Liberia",1995,"Deaths",29.0105974838965
"3434","Liberia",1995,"Prevalence",569.122813249116
"3435","Liberia",1995,"New_case",156.222241327441
"3436","Lesotho",1995,"Deaths",223.469299317717
"3437","Lesotho",1995,"Prevalence",6039.45049317077
"3438","Lesotho",1995,"New_case",1793.71330902869
"3439","Japan",1995,"Deaths",0.134883654893391
"3440","Japan",1995,"Prevalence",5.75813717989165
"3441","Japan",1995,"New_case",0.835286851776364
"3442","Georgia",1995,"Deaths",0.0333654119290037
"3443","Georgia",1995,"Prevalence",1.99460089831598
"3444","Georgia",1995,"New_case",0.202271259499407
"3445","Nepal",1994,"Deaths",0.0422542370119388
"3446","Nepal",1994,"Prevalence",2.81765190307714
"3447","Nepal",1994,"New_case",1.32651107473657
"3448","Tokelau",1995,"Deaths",0.623021332365851
"3449","Tokelau",1995,"Prevalence",11.1632172958095
"3450","Tokelau",1995,"New_case",2.32684105612777
"3451","Uruguay",1995,"Deaths",2.62882308694517
"3452","Uruguay",1995,"Prevalence",107.185782220435
"3453","Uruguay",1995,"New_case",14.4560440260134
"3454","Botswana",1995,"Deaths",479.962556239257
"3455","Botswana",1995,"Prevalence",11221.2040382096
"3456","Botswana",1995,"New_case",2296.08773559605
"3457","Honduras",1995,"Deaths",2.824732830185
"3458","Honduras",1995,"Prevalence",49.9376206472663
"3459","Honduras",1995,"New_case",5.89909483626432
"3460","S. Sudan",1994,"Deaths",16.6593922115931
"3461","S. Sudan",1994,"Prevalence",426.175188563013
"3462","S. Sudan",1994,"New_case",121.229540127204
"3463","United Kingdom",1995,"Deaths",1.42445602005945
"3464","United Kingdom",1995,"Prevalence",43.4776286056945
"3465","United Kingdom",1995,"New_case",4.54598195224312
"3466","Brunei Darussalam",1995,"Deaths",0.524689613116351
"3467","Brunei Darussalam",1995,"Prevalence",20.2338594005528
"3468","Brunei Darussalam",1995,"New_case",2.67312582222871
"3469","Guinea",1995,"Deaths",17.4081713362253
"3470","Guinea",1995,"Prevalence",394.181401143403
"3471","Guinea",1995,"New_case",97.53046299569
"3472","Argentina",1995,"Deaths",4.67247700207196
"3473","Argentina",1995,"Prevalence",160.475243659618
"3474","Argentina",1995,"New_case",16.3151464084157
"3475","Greenland",1995,"Deaths",7.42728758064526
"3476","Greenland",1995,"Prevalence",209.355391855608
"3477","Greenland",1995,"New_case",12.2381789847178
"3478","Morocco",1995,"Deaths",0.954194813675386
"3479","Morocco",1995,"Prevalence",16.1448499822188
"3480","Morocco",1995,"New_case",2.9868404367089
"3481","Bhutan",1995,"Deaths",1.83588091145266
"3482","Bhutan",1995,"Prevalence",27.2473649939643
"3483","Bhutan",1995,"New_case",4.07879150098028
"3484","Chile",1995,"Deaths",2.28441039081488
"3485","Chile",1995,"Prevalence",74.4929194979501
"3486","Chile",1995,"New_case",8.13956644350253
"3487","United States Virgin Islands",1994,"Deaths",12.4750260566334
"3488","United States Virgin Islands",1994,"Prevalence",154.727577409084
"3489","United States Virgin Islands",1994,"New_case",16.670117761648
"3490","Iceland",1995,"Deaths",1.38855178747183
"3491","Iceland",1995,"Prevalence",28.0459604741019
"3492","Iceland",1995,"New_case",1.93882667988675
"3493","Singapore",1995,"Deaths",1.06376736193719
"3494","Singapore",1995,"Prevalence",61.437089766364
"3495","Singapore",1995,"New_case",26.1143717897219
"3496","Guyana",1995,"Deaths",23.3503567023188
"3497","Guyana",1995,"Prevalence",396.65911238013
"3498","Guyana",1995,"New_case",78.9317427607835
"3499","Mauritania",1995,"Deaths",2.51021067297909
"3500","Mauritania",1995,"Prevalence",81.6218449778577
"3501","Mauritania",1995,"New_case",1.75668599170012
"3502","Namibia",1995,"Deaths",151.225697602959
"3503","Namibia",1995,"Prevalence",3946.20671689951
"3504","Namibia",1995,"New_case",1216.10424327596
"3505","Ireland",1995,"Deaths",1.47345038181601
"3506","Ireland",1995,"Prevalence",18.6386627995322
"3507","Ireland",1995,"New_case",1.7250462848644
"3508","Nigeria",1994,"Deaths",31.306822823384
"3509","Nigeria",1994,"Prevalence",662.362652391074
"3510","Nigeria",1994,"New_case",166.167457713866
"3511","United States Virgin Islands",1995,"Deaths",11.8159063193063
"3512","United States Virgin Islands",1995,"Prevalence",157.991131538111
"3513","United States Virgin Islands",1995,"New_case",15.9709412930982
"3514","Fiji",1995,"Deaths",0.859630191137811
"3515","Fiji",1995,"Prevalence",14.8978673390762
"3516","Fiji",1995,"New_case",2.70695011782926
"3517","Nepal",1995,"Deaths",0.0845610042884296
"3518","Nepal",1995,"Prevalence",4.76585022667399
"3519","Nepal",1995,"New_case",2.27465927291885
"3520","Monaco",1994,"Deaths",2.13658808479273
"3521","Monaco",1994,"Prevalence",48.3636238459623
"3522","Monaco",1994,"New_case",1.64881379747975
"3523","Kenya",1995,"Deaths",314.849929372238
"3524","Kenya",1995,"Prevalence",6011.36519415409
"3525","Kenya",1995,"New_case",921.086124283
"3526","Poland",1995,"Deaths",0.0485693480474742
"3527","Poland",1995,"Prevalence",8.11150565330209
"3528","Poland",1995,"New_case",1.90146902611365
"3529","Malawi",1994,"Deaths",380.0025419258
"3530","Malawi",1994,"Prevalence",7060.90774233994
"3531","Malawi",1994,"New_case",1289.23364865834
"3532","Eswatini",1995,"Deaths",149.435760778721
"3533","Eswatini",1995,"Prevalence",4689.38132289112
"3534","Eswatini",1995,"New_case",1864.53036519657
"3535","Sao Tome and Principe",1994,"Deaths",0.451060236505534
"3536","Sao Tome and Principe",1994,"Prevalence",42.7459324696669
"3537","Sao Tome and Principe",1994,"New_case",1.01622368369928
"3538","North Korea",1995,"Deaths",0.0603668166337694
"3539","North Korea",1995,"Prevalence",9.24705247327891
"3540","North Korea",1995,"New_case",1.25476028941271
"3541","Niger",1995,"Deaths",16.4519545859494
"3542","Niger",1995,"Prevalence",348.473740682199
"3543","Niger",1995,"New_case",73.255118447467
"3544","Madagascar",1994,"Deaths",0.168581073909282
"3545","Madagascar",1994,"Prevalence",7.14101369926662
"3546","Madagascar",1994,"New_case",4.35996853271453
"3547","Saint Vincent and the Grenadines",1995,"Deaths",17.5083269138587
"3548","Saint Vincent and the Grenadines",1995,"Prevalence",336.687601133742
"3549","Saint Vincent and the Grenadines",1995,"New_case",48.5888673462269
"3550","Romania",1995,"Deaths",1.95478516649936
"3551","Romania",1995,"Prevalence",11.5812743945717
"3552","Romania",1995,"New_case",3.09468596161457
"3553","Eritrea",1995,"Deaths",59.4221995410288
"3554","Eritrea",1995,"Prevalence",1163.28243009017
"3555","Eritrea",1995,"New_case",200.956933426106
"3556","Kazakhstan",1995,"Deaths",1.661087452626
"3557","Kazakhstan",1995,"Prevalence",23.3514676513197
"3558","Kazakhstan",1995,"New_case",2.68066378816043
"3559","Eswatini",1994,"Deaths",89.3285307676737
"3560","Eswatini",1994,"Prevalence",3182.10281734312
"3561","Eswatini",1994,"New_case",1506.81201721026
"3562","Senegal",1994,"Deaths",11.7478696671068
"3563","Senegal",1994,"Prevalence",268.465495852386
"3564","Senegal",1994,"New_case",69.5294097602374
"3565","Kenya",1994,"Deaths",272.239442751816
"3566","Kenya",1994,"Prevalence",5631.2372160244
"3567","Kenya",1994,"New_case",1029.41635343061
"3568","Mongolia",1995,"Deaths",0.0223598207727489
"3569","Mongolia",1995,"Prevalence",1.06537736686132
"3570","Mongolia",1995,"New_case",0.509788706315757
"3571","India",1995,"Deaths",1.7950434975932
"3572","India",1995,"Prevalence",72.5290723885538
"3573","India",1995,"New_case",26.6260261985137
"3574","Vietnam",1995,"Deaths",1.95716656485514
"3575","Vietnam",1995,"Prevalence",52.9561580522312
"3576","Vietnam",1995,"New_case",10.3898223281544
"3577","Mali",1995,"Deaths",25.9944137251387
"3578","Mali",1995,"Prevalence",537.921879947814
"3579","Mali",1995,"New_case",125.084110099156
"3580","Montenegro",1995,"Deaths",0.259570431270543
"3581","Montenegro",1995,"Prevalence",4.21733327565079
"3582","Montenegro",1995,"New_case",0.82674233968483
"3583","Libya",1995,"Deaths",0.314906135678927
"3584","Libya",1995,"Prevalence",6.2943888793115
"3585","Libya",1995,"New_case",0.900947133779074
"3586","Thailand",1995,"Deaths",27.5731307615143
"3587","Thailand",1995,"Prevalence",652.427471519159
"3588","Thailand",1995,"New_case",82.5917808939161
"3589","Greece",1995,"Deaths",0.594934744111152
"3590","Greece",1995,"Prevalence",14.0589138583214
"3591","Greece",1995,"New_case",0.86051919623145
"3592","Venezuela",1995,"Deaths",4.46546035923352
"3593","Venezuela",1995,"Prevalence",85.6752122873883
"3594","Venezuela",1995,"New_case",18.3698692436289
"3595","Ethiopia",1995,"Deaths",110.792287699385
"3596","Ethiopia",1995,"Prevalence",2054.15877699597
"3597","Ethiopia",1995,"New_case",373.793614950673
"3598","South Africa",1995,"Deaths",89.988720034077
"3599","South Africa",1995,"Prevalence",2984.62712265895
"3600","South Africa",1995,"New_case",1130.06522135903
"3601","Niger",1994,"Deaths",13.2542658231508
"3602","Niger",1994,"Prevalence",305.238127477842
"3603","Niger",1994,"New_case",73.0661576450131
"3604","Italy",1995,"Deaths",8.35321011715143
"3605","Italy",1995,"Prevalence",104.985792905155
"3606","Italy",1995,"New_case",3.0551790771857
"3607","Guinea-Bissau",1995,"Deaths",30.2099818409482
"3608","Guinea-Bissau",1995,"Prevalence",806.946840106081
"3609","Guinea-Bissau",1995,"New_case",216.006742457437
"3610","Azerbaijan",1995,"Deaths",0.380353618197174
"3611","Azerbaijan",1995,"Prevalence",8.11337692444535
"3612","Azerbaijan",1995,"New_case",0.89029815147048
"3613","Palestine",1995,"Deaths",0.0807332412963142
"3614","Palestine",1995,"Prevalence",1.29561268476564
"3615","Palestine",1995,"New_case",0.246159916559799
"3616","Zimbabwe",1995,"Deaths",510.070948224663
"3617","Zimbabwe",1995,"Prevalence",10343.6523149318
"3618","Zimbabwe",1995,"New_case",2126.77307845173
"3619","Benin",1994,"Deaths",17.0311488381149
"3620","Benin",1994,"Prevalence",464.985079268884
"3621","Benin",1994,"New_case",170.053369310879
"3622","Slovakia",1995,"Deaths",0.0695785751926805
"3623","Slovakia",1995,"Prevalence",1.10865712794726
"3624","Slovakia",1995,"New_case",0.206135772805141
"3625","Panama",1995,"Deaths",11.3704860397031
"3626","Panama",1995,"Prevalence",234.136481601173
"3627","Panama",1995,"New_case",26.9565162681785
"3628","Jamaica",1995,"Deaths",13.3218154163809
"3629","Jamaica",1995,"Prevalence",238.490013381021
"3630","Jamaica",1995,"New_case",36.3871604118686
"3631","Canada",1995,"Deaths",5.54379646653954
"3632","Canada",1995,"Prevalence",152.99265298225
"3633","Canada",1995,"New_case",6.80912241504742
"3634","Serbia",1995,"Deaths",0.442266927574585
"3635","Serbia",1995,"Prevalence",6.46502888886364
"3636","Serbia",1995,"New_case",0.374285871096216
"3637","Nigeria",1995,"Deaths",38.8951688965817
"3638","Nigeria",1995,"Prevalence",769.736092669622
"3639","Nigeria",1995,"New_case",171.8221639096
"3640","Nicaragua",1995,"Deaths",0.75619392491465
"3641","Nicaragua",1995,"Prevalence",14.3128207104421
"3642","Nicaragua",1995,"New_case",3.74519674328764
"3643","Israel",1995,"Deaths",1.04997655571719
"3644","Israel",1995,"Prevalence",36.2960093056944
"3645","Israel",1995,"New_case",4.30995686587936
"3646","Saint Lucia",1995,"Deaths",5.63500164881172
"3647","Saint Lucia",1995,"Prevalence",103.848381970086
"3648","Saint Lucia",1995,"New_case",14.2300543425522
"3649","S. Sudan",1995,"Deaths",21.3669681889418
"3650","S. Sudan",1995,"Prevalence",516.87742099955
"3651","S. Sudan",1995,"New_case",133.479476432555
"3652","Guam",1995,"Deaths",2.51176988872368
"3653","Guam",1995,"Prevalence",35.5750547990258
"3654","Guam",1995,"New_case",4.0992557277736
"3655","Madagascar",1995,"Deaths",0.288541523394303
"3656","Madagascar",1995,"Prevalence",11.8717182301117
"3657","Madagascar",1995,"New_case",6.52660570276432
"3658","Pakistan",1995,"Deaths",0.373555909362768
"3659","Pakistan",1995,"Prevalence",5.87115357770164
"3660","Pakistan",1995,"New_case",0.412901130007634
"3661","Kyrgyzstan",1995,"Deaths",1.41003412804758
"3662","Kyrgyzstan",1995,"Prevalence",14.7381899970507
"3663","Kyrgyzstan",1995,"New_case",2.6699367465895
"3664","Mauritius",1994,"Deaths",0.177085760656796
"3665","Mauritius",1994,"Prevalence",5.55833981476293
"3666","Mauritius",1994,"New_case",1.02054655143592
"3667","Suriname",1995,"Deaths",17.294203211338
"3668","Suriname",1995,"Prevalence",293.899217792862
"3669","Suriname",1995,"New_case",51.4555224356897
"3670","United States of America",1995,"Deaths",16.9203943002651
"3671","United States of America",1995,"Prevalence",376.406259378155
"3672","United States of America",1995,"New_case",13.1228199763447
"3673","Taiwan",1996,"Deaths",0.426646470930263
"3674","Taiwan",1996,"Prevalence",5.7851738014901
"3675","Taiwan",1996,"New_case",2.60439042242101
"3676","Indonesia",1996,"Deaths",0.283379892070787
"3677","Indonesia",1996,"Prevalence",68.0396429664375
"3678","Indonesia",1996,"New_case",1.24005455762813
"3679","Thailand",1996,"Deaths",34.498513373917
"3680","Thailand",1996,"Prevalence",696.668420790784
"3681","Thailand",1996,"New_case",91.0738843770938
"3682","China",1996,"Deaths",0.535867626517178
"3683","China",1996,"Prevalence",10.0130431747038
"3684","China",1996,"New_case",1.46500761996617
"3685","Laos",1996,"Deaths",0.163352672266199
"3686","Laos",1996,"Prevalence",18.3584975327997
"3687","Laos",1996,"New_case",2.18084996133636
"3688","Timor-Leste",1996,"Deaths",25.543177189188
"3689","Timor-Leste",1996,"Prevalence",376.994417248466
"3690","Timor-Leste",1996,"New_case",40.6472286182072
"3691","United States of America",1996,"Deaths",12.4837913836126
"3692","United States of America",1996,"Prevalence",373.674165763104
"3693","United States of America",1996,"New_case",14.0439774630878
"3694","Myanmar",1996,"Deaths",7.68035030832076
"3695","Myanmar",1996,"Prevalence",221.563719404474
"3696","Myanmar",1996,"New_case",42.1341269783384
"3697","South Korea",1996,"Deaths",0.527124960090035
"3698","South Korea",1996,"Prevalence",12.0830031589428
"3699","South Korea",1996,"New_case",1.99284397297892
"3700","New Zealand",1996,"Deaths",1.05684025080606
"3701","New Zealand",1996,"Prevalence",23.8788019027074
"3702","New Zealand",1996,"New_case",1.23340407484333
"3703","Fiji",1996,"Deaths",0.973524235282116
"3704","Fiji",1996,"Prevalence",16.2825956120805
"3705","Fiji",1996,"New_case",2.6741773649543
"3706","Singapore",1996,"Deaths",1.57138305710652
"3707","Singapore",1996,"Prevalence",66.5198990696345
"3708","Singapore",1996,"New_case",20.5331681049107
"3709","Kyrgyzstan",1996,"Deaths",1.60456646692918
"3710","Kyrgyzstan",1996,"Prevalence",16.5465194161135
"3711","Kyrgyzstan",1996,"New_case",2.87649583853049
"3712","Marshall Islands",1996,"Deaths",2.24834390167508
"3713","Marshall Islands",1996,"Prevalence",33.1382625468838
"3714","Marshall Islands",1996,"New_case",4.56190729283722
"3715","Morocco",1996,"Deaths",1.09585391342139
"3716","Morocco",1996,"Prevalence",17.8953812222891
"3717","Morocco",1996,"New_case",3.30589070950515
"3718","Canada",1996,"Deaths",4.22377057052708
"3719","Canada",1996,"Prevalence",154.333188634863
"3720","Canada",1996,"New_case",7.03052933754542
"3721","Australia",1996,"Deaths",2.70703021937887
"3722","Australia",1996,"Prevalence",52.0162832161237
"3723","Australia",1996,"New_case",6.53220712660282
"3724","Micronesia",1996,"Deaths",6.28010265293056
"3725","Micronesia",1996,"Prevalence",41.4891392617173
"3726","Micronesia",1996,"New_case",4.05704152931335
"3727","Mongolia",1996,"Deaths",0.0408104360896265
"3728","Mongolia",1996,"Prevalence",1.94640076315322
"3729","Mongolia",1996,"New_case",0.714785678539213
"3730","Panama",1996,"Deaths",12.6821463719846
"3731","Panama",1996,"Prevalence",240.849347840773
"3732","Panama",1996,"New_case",23.2069653570223
"3733","Serbia",1996,"Deaths",0.44449327311393
"3734","Serbia",1996,"Prevalence",7.28079763669324
"3735","Serbia",1996,"New_case",0.381277758211249
"3736","Ireland",1996,"Deaths",0.990072500368691
"3737","Ireland",1996,"Prevalence",19.4171159862099
"3738","Ireland",1996,"New_case",1.67897137947947
"3739","Cambodia",1996,"Deaths",19.8844357588747
"3740","Cambodia",1996,"Prevalence",707.599349658768
"3741","Cambodia",1996,"New_case",177.010537184874
"3742","Saint Lucia",1996,"Deaths",6.7747149161917
"3743","Saint Lucia",1996,"Prevalence",109.214691147195
"3744","Saint Lucia",1996,"New_case",14.6345220292964
"3745","Venezuela",1996,"Deaths",4.75896484137792
"3746","Venezuela",1996,"Prevalence",96.7005522764589
"3747","Venezuela",1996,"New_case",17.3784493623316
"3748","Saint Vincent and the Grenadines",1996,"Deaths",24.2838243027205
"3749","Saint Vincent and the Grenadines",1996,"Prevalence",358.30460147729
"3750","Saint Vincent and the Grenadines",1996,"New_case",48.0838355092385
"3751","Israel",1996,"Deaths",0.54098864433362
"3752","Israel",1996,"Prevalence",38.9023104768545
"3753","Israel",1996,"New_case",4.43705984885938
"3754","Tajikistan",1996,"Deaths",0.687554668347695
"3755","Tajikistan",1996,"Prevalence",15.1565508996965
"3756","Tajikistan",1996,"New_case",3.10530146899405
"3757","Palestine",1996,"Deaths",0.0915587206942838
"3758","Palestine",1996,"Prevalence",1.42247746764501
"3759","Palestine",1996,"New_case",0.267166637293343
"3760","Nepal",1996,"Deaths",0.159551597839296
"3761","Nepal",1996,"Prevalence",8.04123499900897
"3762","Nepal",1996,"New_case",4.09371356924084
"3763","Slovakia",1996,"Deaths",0.0802778915599072
"3764","Slovakia",1996,"Prevalence",1.22548927683462
"3765","Slovakia",1996,"New_case",0.195700166063781
"3766","Kiribati",1996,"Deaths",1.50854780546661
"3767","Kiribati",1996,"Prevalence",20.1726634032322
"3768","Kiribati",1996,"New_case",2.09406549341716
"3769","Pakistan",1996,"Deaths",0.375002542466521
"3770","Pakistan",1996,"Prevalence",5.75837540206091
"3771","Pakistan",1996,"New_case",0.423166752031162
"3772","Antigua and Barbuda",1996,"Deaths",13.936991993497
"3773","Antigua and Barbuda",1996,"Prevalence",195.086856201504
"3774","Antigua and Barbuda",1996,"New_case",23.0656483923385
"3775","Niger",1996,"Deaths",19.6108168183502
"3776","Niger",1996,"Prevalence",384.246591923658
"3777","Niger",1996,"New_case",70.5139917185414
"3778","S. Sudan",1996,"Deaths",26.586110814747
"3779","S. Sudan",1996,"Prevalence",608.832170857364
"3780","S. Sudan",1996,"New_case",141.855484403735
"3781","Turkmenistan",1996,"Deaths",3.97809535140816
"3782","Turkmenistan",1996,"Prevalence",61.5796507262766
"3783","Turkmenistan",1996,"New_case",7.17682491658567
"3784","Zimbabwe",1996,"Deaths",596.948480278401
"3785","Zimbabwe",1996,"Prevalence",11415.6996783287
"3786","Zimbabwe",1996,"New_case",1968.53153515591
"3787","Malaysia",1996,"Deaths",4.78470565352412
"3788","Malaysia",1996,"Prevalence",99.308833627912
"3789","Malaysia",1996,"New_case",13.0344164731467
"3790","Kenya",1996,"Deaths",350.965410754141
"3791","Kenya",1996,"Prevalence",6229.86581234135
"3792","Kenya",1996,"New_case",821.952321573895
"3793","Paraguay",1996,"Deaths",1.68964088760251
"3794","Paraguay",1996,"Prevalence",31.8662476368738
"3795","Paraguay",1996,"New_case",7.14035938762729
"3796","Syria",1996,"Deaths",0.0970331998732506
"3797","Syria",1996,"Prevalence",1.16920333174994
"3798","Syria",1996,"New_case",0.202797790772486
"3799","Italy",1996,"Deaths",7.69774094074825
"3800","Italy",1996,"Prevalence",104.479930756499
"3801","Italy",1996,"New_case",2.77341760965584
"3802","Andorra",1996,"Deaths",4.12404819462055
"3803","Andorra",1996,"Prevalence",107.96561033503
"3804","Andorra",1996,"New_case",5.97002485615971
"3805","Slovenia",1996,"Deaths",0.156171599405708
"3806","Slovenia",1996,"Prevalence",4.11594948548293
"3807","Slovenia",1996,"New_case",0.723158346373883
"3808","Saudi Arabia",1996,"Deaths",0.792516044484828
"3809","Saudi Arabia",1996,"Prevalence",12.8888745605334
"3810","Saudi Arabia",1996,"New_case",2.25204534320086
"3811","Sao Tome and Principe",1996,"Deaths",0.54871598517295
"3812","Sao Tome and Principe",1996,"Prevalence",44.5376268521632
"3813","Sao Tome and Principe",1996,"New_case",0.929220037559687
"3814","Peru",1996,"Deaths",4.28270088136951
